timestamp,bid1,ask1,bidSize1,askSize1,bidSize2,askSize2,bidSize3,askSize3,bidSize4,askSize4,bidSize5,askSize5,bidSize6,askSize6,bidSize7,askSize7,bidSize8,askSize8,bidSize9,askSize9,bidSize10,askSize10
2024-01-01 00:39:32,98.11298765652074,98.12608644330419,552.53,653.71,1165.59,553.78,579.75,1489.05,585.58,1506.26,717.92,613.8,1979.23,861.87,424.18,560.39,792.97,832.43,986.86,865.67,1792.46,1609.24
2024-01-01 00:39:33,98.14358558877417,98.15920499461568,2648.44,1844.35,809.76,953.17,1309.55,2119.58,953.82,1615.54,950.77,516.92,1146.41,1761.74,452.61,1498.46,976.34,2614.13,1252.8,1142.67,650.59,2426.69
2024-01-01 00:39:34,98.13481381411972,98.15378887715173,1256.97,420.43,421.38,801.26,1047.89,371.35,1956.37,857.25,896.47,1086.58,613.19,987.36,490.38,1592.82,1215.63,3452.67,1590.44,835.71,972.34,1888.94
2024-01-01 00:39:35,98.08733101297051,98.10370169275805,793.07,1426.78,380.81,1204.85,1063.98,1534.49,708.48,843.27,729.14,1696.13,2243.88,486.15,406.24,1082.63,434.36,858.3,1122.62,3471.09,824.77,583.84
2024-01-01 00:39:36,98.09826658837942,98.11294390325564,771.51,1280.11,1146.06,1882.18,1136.5,755.76,614.58,1019.57,743.9,776.23,1025.09,805.33,1087.13,2327.45,1273.32,389.57,747.08,1149.14,1189.49,352.85
2024-01-01 00:39:37,98.08630524810764,98.09694436940327,1608.29,1612.3,1023.71,826.36,949.89,422.61,888.9,930.43,734.41,547.61,625.63,1645.82,861.51,1685.31,1252.82,565.78,641.1,1315.91,963.0,725.47
2024-01-01 00:39:38,98.08584375227703,98.09911110621137,908.72,867.25,2432.46,2714.55,1435.32,830.83,1423.73,2085.8,1584.11,2427.04,761.21,856.98,1990.49,1157.41,1082.84,793.93,977.91,1014.43,544.78,1399.53
2024-01-01 00:39:39,98.08138464912072,98.100102021334,818.07,965.64,413.55,1226.23,883.3,712.15,749.65,643.76,819.41,839.04,500.08,1083.21,1421.63,1923.96,1344.83,920.77,2327.72,1239.19,2295.0,630.3
2024-01-01 00:39:40,98.07544282122805,98.09509568939396,1081.23,1550.72,1668.13,830.51,1139.57,903.0,807.61,1040.33,870.18,768.91,1376.38,579.19,7721.14,1266.95,1792.19,1588.31,1131.11,517.72,1273.66,1142.69
2024-01-01 00:39:41,98.09305870138704,98.10909343250637,1267.99,1134.11,955.86,842.29,1459.71,840.31,925.21,1722.18,603.05,2982.14,1272.31,1930.88,1360.25,1321.42,929.69,1819.99,1167.58,1276.46,1616.79,714.94
2024-01-01 00:39:42,98.06022145634793,98.08061608241135,974.43,1207.91,799.71,514.1,701.41,693.86,880.83,1609.72,2154.26,914.17,905.58,663.85,1196.89,742.76,850.24,544.9,814.55,1179.0,644.26,809.84
2024-01-01 00:39:43,98.05116306898283,98.0689939007783,1051.42,886.3,772.18,1232.06,1890.48,1187.22,947.67,553.19,977.98,562.42,913.85,966.02,1203.86,1384.77,2107.4,715.96,594.59,767.54,1149.01,1073.2
2024-01-01 00:39:44,98.06103280917446,98.08648567711134,456.4,1063.65,1843.39,974.79,947.37,1211.89,473.57,635.54,528.41,2132.04,1502.22,860.81,435.04,2317.18,1149.29,336.82,807.13,428.69,907.21,959.37
2024-01-01 00:39:45,98.05188161204607,98.07107348322596,713.96,1649.49,621.0,1123.82,783.71,947.58,1331.07,1153.26,863.91,989.53,1234.44,2667.76,885.93,773.08,1357.47,1891.28,1230.56,690.66,763.1,863.27
2024-01-01 00:39:46,98.01756058624711,98.04104224065414,620.74,615.42,1612.57,1531.71,665.85,1833.84,1284.53,916.72,1015.67,1313.5,793.32,1065.99,1239.53,1345.91,1981.67,1806.33,1367.19,564.75,1066.78,589.76
2024-01-01 00:39:47,98.03216448591003,98.0531805547215,2249.57,759.2,432.95,802.46,573.44,1110.71,792.77,1005.76,2033.3,904.74,1602.27,963.68,423.95,1117.36,803.97,681.52,515.86,347.02,979.98,635.82
2024-01-01 00:39:48,98.05863959052269,98.07162923532647,1569.75,1740.56,1628.77,273.97,1143.4,1762.96,808.55,753.08,953.42,1530.72,1407.25,600.12,3233.78,285.51,552.92,650.97,2213.17,936.18,1129.79,1213.52
2024-01-01 00:39:49,98.05446115421107,98.07400786333237,1507.01,493.23,1097.0,1207.56,2017.98,1013.82,1179.21,734.48,722.97,1060.15,1252.39,1045.77,1756.61,1301.31,1000.11,1105.65,354.5,1054.1,944.15,2688.44
2024-01-01 00:39:50,98.01810665705065,98.031928536554,1050.25,378.08,977.79,521.28,780.56,1724.63,1937.71,480.38,305.29,1565.64,1048.11,1173.24,1055.47,520.11,2850.31,1640.86,992.81,1811.6,1249.59,1015.75
2024-01-01 00:39:51,98.02940729383185,98.04886668964078,1064.5,951.77,1048.35,1913.18,2414.47,427.74,573.6,1415.45,716.34,486.34,1458.03,1336.79,1137.03,937.46,867.96,983.1,965.34,2277.89,1579.27,457.08
2024-01-01 00:39:52,97.99780206115099,98.01407640706483,1274.49,1432.43,700.14,965.03,1126.24,1051.25,975.41,1536.03,1265.18,1497.61,851.68,1365.46,546.54,647.13,1399.6,1361.94,1315.62,1462.9,2029.22,1286.06
2024-01-01 00:39:53,98.00116031206117,98.02307012722859,517.83,1371.66,965.42,1049.56,891.19,559.39,820.28,816.82,462.78,791.91,586.76,1014.69,1144.84,819.64,778.9,2467.35,661.53,1255.75,2044.59,971.55
2024-01-01 00:39:54,97.98772182899371,98.00101005730637,3276.78,1152.29,972.18,1236.9,471.85,2960.52,1219.21,1253.75,352.51,818.23,509.11,599.62,1229.77,1121.83,500.64,2790.93,862.42,925.68,476.25,627.4
2024-01-01 00:39:55,97.9611324028715,97.9812059119979,1028.53,1643.54,1753.51,1062.75,736.07,442.54,990.34,1110.59,665.03,1769.53,688.74,349.99,659.89,1432.46,1481.37,535.0,493.24,903.35,847.11,789.15
2024-01-01 00:39:56,97.9508999181367,97.9737619960495,1227.41,1743.45,1576.01,1647.34,1246.46,508.21,964.33,369.65,752.43,469.03,1588.29,1237.12,648.16,319.47,653.05,724.7,1966.49,1592.36,1197.37,1349.06
2024-01-01 00:39:57,97.9463960170413,97.97093399488783,1218.72,428.13,1348.88,1104.15,953.68,619.53,487.31,724.04,1133.81,751.21,990.92,796.69,650.81,957.82,580.12,691.77,977.0,705.68,507.17,1562.5
2024-01-01 00:39:58,97.93769126035154,97.95387042156212,930.81,1002.22,876.32,579.66,942.16,1051.97,1223.03,475.54,1364.76,1058.85,700.65,1323.24,1544.8,1496.95,896.12,1234.94,2402.84,582.13,746.24,753.61
2024-01-01 00:39:59,97.94751052909062,97.96759928395166,446.79,1767.83,1517.13,854.47,1237.15,957.61,1823.63,1403.28,1167.45,2125.32,3222.01,962.67,909.88,822.77,1687.34,2579.14,768.95,2673.2,1278.76,1018.89
2024-01-01 00:40:00,97.93817315151968,97.95909388638422,1403.56,1009.63,1516.31,1574.17,1474.27,1244.76,198.22,1014.29,966.24,1446.15,750.1,723.63,827.83,1744.98,867.88,1393.47,1630.26,1254.47,1106.6,947.55
2024-01-01 00:40:01,97.95436952068653,97.98210515208424,775.88,733.0,479.92,413.68,2152.28,414.19,723.5,433.33,936.74,1843.12,2913.73,719.85,733.41,546.21,871.24,955.76,1123.1,621.73,447.99,821.71
2024-01-01 00:40:02,97.96756412485013,97.98015747454639,422.78,1320.14,785.99,848.19,799.71,848.6,1069.42,989.86,613.24,496.98,1242.33,1155.52,340.15,2040.33,965.46,832.58,1197.32,1050.43,1178.48,658.07
2024-01-01 00:40:03,97.95218741192902,97.96763189920365,921.84,697.14,718.8,1635.21,908.52,1083.78,1853.32,1392.81,741.02,1142.9,1630.78,924.6,1765.83,1833.86,419.81,409.51,937.93,667.52,613.32,827.05
2024-01-01 00:40:04,97.92557970165784,97.95960201412153,471.93,1022.93,1485.89,861.56,1267.01,1110.26,1140.8,1983.11,581.15,562.42,1110.97,2142.21,519.32,896.84,1039.39,1101.65,718.37,1012.18,1691.13,1149.67
2024-01-01 00:40:05,97.90032367511863,97.91895818869885,833.96,1824.86,1122.57,563.1,1123.76,698.19,962.81,1368.29,1054.08,669.79,1164.03,392.8,638.78,1381.25,1223.2,680.1,1540.23,1552.55,1219.78,799.1
2024-01-01 00:40:06,97.91018307999084,97.92072811094133,837.71,1768.9,1091.12,1135.72,833.7,705.31,942.36,541.99,552.2,890.19,1993.78,1028.28,2632.0,725.63,703.3,523.91,1481.55,891.87,2072.87,2156.02
2024-01-01 00:40:07,97.89982021987942,97.91690746916268,619.52,1132.01,339.86,723.48,2134.86,1075.97,994.85,1369.88,771.25,629.25,1023.95,879.22,831.49,929.06,4391.75,818.06,766.93,539.81,1177.82,1391.87
2024-01-01 00:40:08,97.85784211701343,97.86399775090612,1908.13,348.9,1903.54,719.17,1729.78,695.38,808.29,756.11,926.77,2074.92,337.15,856.83,963.44,1703.7,1016.54,1069.04,1448.98,1250.84,2454.06,862.5
2024-01-01 00:40:09,97.83960333472326,97.86080793828553,1427.11,1435.58,1708.0,734.95,991.31,800.53,1900.56,771.01,1005.58,592.83,1768.8,989.39,1495.18,1543.34,1216.97,844.39,462.84,670.73,1727.5,2651.07
2024-01-01 00:40:10,97.8201604940186,97.84420941781998,1208.12,822.9,1420.9,1441.4,1169.73,1002.36,1275.02,1712.49,1916.17,974.52,789.02,976.01,1263.42,971.59,677.93,880.26,1334.21,1031.48,1133.88,680.39
2024-01-01 00:40:11,97.85597766370313,97.87141935182228,729.44,1281.24,1047.95,3882.65,752.5,626.66,827.79,1171.21,1194.11,1008.04,1143.62,567.79,382.8,1477.73,1203.51,801.1,859.27,708.97,812.89,1981.31
2024-01-01 00:40:12,97.82081974533047,97.83846612571922,569.17,843.14,977.56,1792.63,769.89,1310.14,1890.35,1048.66,416.98,1374.64,617.57,1481.47,597.01,916.12,1138.06,831.88,1797.8,1535.43,1286.03,4011.56
2024-01-01 00:40:13,97.78850678414175,97.81312505491859,578.5,444.58,806.85,572.65,667.25,617.79,1289.0,850.24,798.69,614.23,493.42,1358.04,1339.58,484.84,1880.67,807.58,914.54,780.58,1062.05,1644.21
2024-01-01 00:40:14,97.81739085105438,97.82863977373016,470.88,975.9,357.14,511.98,396.71,1159.81,977.89,629.29,857.3,550.87,1314.05,1740.84,905.9,806.09,1638.66,1277.99,1546.71,788.09,851.1,1131.18
2024-01-01 00:40:15,97.84345450357205,97.85684664751105,605.49,2012.56,383.63,1098.8,2047.84,835.02,624.21,517.44,473.21,1560.09,1067.08,1271.83,475.32,1176.27,1066.55,960.76,845.22,1753.75,1586.99,803.28
2024-01-01 00:40:16,97.82582120472132,97.84468062881275,1519.45,1317.16,1736.13,2480.93,1108.64,1041.07,651.05,844.88,595.45,757.62,766.94,752.74,2710.51,1018.48,882.86,2287.01,1083.84,1241.61,2136.78,1107.5
2024-01-01 00:40:17,97.81449003740452,97.8307283632172,1135.77,1075.32,687.75,460.51,1440.63,952.72,807.16,629.26,1155.53,2122.45,1291.85,646.52,781.02,513.02,1097.67,422.71,2225.59,678.97,731.05,234.05
2024-01-01 00:40:18,97.82566857548561,97.84419924099824,1931.79,1097.73,744.35,1124.65,2462.15,580.03,651.98,1539.25,821.25,919.63,2125.76,926.18,2173.02,1542.96,1505.63,1760.49,582.21,601.12,1042.07,487.09
2024-01-01 00:40:19,97.78155128810154,97.79523253650451,1000.62,827.02,651.87,2170.51,1416.83,679.19,678.18,1622.75,524.51,614.47,444.67,926.04,2354.07,750.21,774.73,1228.71,782.9,1076.85,597.3,639.35
2024-01-01 00:40:20,97.74063225489812,97.76170382232772,1981.71,785.41,501.51,586.73,547.68,1121.8,851.37,601.33,989.27,1048.88,1390.02,1219.71,713.34,1390.73,2164.45,1400.2,715.77,1182.9,603.93,582.23
2024-01-01 00:40:21,97.73592645330885,97.75518028788295,575.86,648.18,679.13,646.73,557.51,967.98,1455.65,1725.37,606.28,705.61,935.74,856.85,597.64,1822.52,555.86,504.0,1738.93,2139.33,2228.63,1364.86
2024-01-01 00:40:22,97.7651782056829,97.78792415815406,1886.08,704.54,479.19,843.21,513.61,2336.72,2689.05,778.72,880.59,1430.92,502.88,2772.87,1717.93,979.24,1034.27,995.26,1329.43,3019.37,326.62,580.26
2024-01-01 00:40:23,97.75733558140395,97.77833757890635,849.47,990.73,1607.05,1237.42,726.02,462.33,1854.29,559.35,517.69,751.63,945.26,1226.4,2276.09,784.81,562.46,957.37,1145.38,1478.15,1339.84,1350.81
2024-01-01 00:40:24,97.75933859080861,97.78037204117108,1046.76,358.82,882.48,1095.38,645.22,1315.53,1103.26,960.01,949.97,1300.48,487.65,1469.25,1733.12,1176.18,634.43,953.07,494.03,1134.07,742.42,312.38
2024-01-01 00:40:25,97.78614686982745,97.79891533305481,639.95,2024.82,878.87,1937.8,537.29,1870.21,1251.05,1066.18,1994.76,1330.79,1054.36,1072.58,485.71,1175.04,633.43,1981.76,1116.99,412.65,374.01,1245.6
2024-01-01 00:40:26,97.82343731722757,97.8459002749858,539.89,659.16,438.78,562.13,1059.41,938.5,2947.89,534.52,532.33,534.01,1504.06,435.72,754.32,785.83,516.81,1304.58,2185.98,1510.88,2944.45,2688.47
2024-01-01 00:40:27,97.81395899264824,97.83230466063922,1228.67,816.75,1198.72,1490.12,1031.63,1094.23,928.56,1078.37,1185.35,1205.48,1402.22,1492.71,2297.15,1270.05,770.0,820.43,1065.77,1339.5,956.74,730.11
2024-01-01 00:40:28,97.81321158793818,97.83237859639993,1668.68,1341.27,3320.25,1059.87,1697.71,392.86,1490.52,933.14,1574.5,1593.43,1884.59,938.72,3344.19,1121.3,430.55,787.14,1349.59,871.97,275.1,1606.86
2024-01-01 00:40:29,97.84661553565493,97.8718568575369,1609.1,806.17,1317.21,562.45,760.78,336.18,263.15,683.32,992.83,577.31,1117.87,475.64,968.94,584.66,732.92,609.43,638.65,589.23,974.44,1996.9
2024-01-01 00:40:30,97.82059079998336,97.8369936222008,669.69,438.21,1498.78,1334.9,961.41,1306.9,422.18,1359.95,1092.37,976.41,1230.1,1882.76,2245.65,1000.3,1590.53,899.87,638.05,1791.54,2039.93,916.81
2024-01-01 00:40:31,97.83596587168202,97.86272179332431,500.07,451.4,1014.18,1284.65,1457.95,1720.19,2073.73,1157.75,2571.4,834.4,1891.48,1139.6,933.97,1406.98,1336.21,596.77,1118.74,360.43,701.37,933.75
2024-01-01 00:40:32,97.8153663336075,97.84258871010437,943.83,1679.89,2456.92,566.55,1381.38,527.18,2800.18,1106.53,582.02,890.35,826.32,707.3,1230.76,1788.96,1449.44,714.84,943.28,1196.49,1492.2,1521.63
2024-01-01 00:40:33,97.81914500810458,97.8429089302914,1486.58,901.36,499.59,1523.34,1457.5,1396.64,1710.24,1096.08,1159.6,829.16,398.53,2045.64,870.73,1574.03,1244.79,1446.77,648.66,1029.23,1582.73,763.65
2024-01-01 00:40:34,97.81862614027692,97.83372303622308,1440.22,380.08,1069.56,1299.42,1008.76,846.54,1101.25,1117.03,997.97,3433.52,525.85,1868.84,806.5,1250.82,1036.9,950.84,2032.57,1477.55,1413.43,1572.5
2024-01-01 00:40:35,97.80248008935004,97.8115486231219,2087.9,823.93,495.36,877.37,836.87,1124.49,2820.54,685.01,689.71,709.43,682.86,569.08,872.95,2389.34,2743.01,509.53,714.79,518.92,1321.47,319.43
2024-01-01 00:40:36,97.77465523039716,97.80004940496845,1216.55,1362.43,381.27,622.81,992.19,1460.43,758.46,975.86,1403.52,1889.48,2385.8,653.69,841.75,1029.84,841.73,1743.06,3521.6,1835.77,700.63,1721.44
2024-01-01 00:40:37,97.78260214231454,97.80315906762121,510.94,1319.38,1991.3,987.29,975.0,1339.21,1152.18,519.54,3051.87,828.02,495.85,2024.23,906.89,1586.18,538.95,543.41,1182.45,1192.46,758.43,637.05
2024-01-01 00:40:38,97.8046543852082,97.82092839785408,556.29,867.32,1442.16,2097.65,1005.18,402.6,534.82,527.94,551.46,1078.52,1109.49,1264.69,433.71,860.22,1120.46,1784.77,1953.8,891.93,1395.89,1145.34
2024-01-01 00:40:39,97.79726276160798,97.82313057332675,732.23,1029.34,1147.02,880.22,534.84,1452.67,1070.52,667.82,849.23,1908.89,594.71,1620.21,1365.96,1632.88,372.05,3129.68,552.72,1234.6,586.96,1064.04
2024-01-01 00:40:40,97.80375282784422,97.81944503343982,776.93,1263.77,1914.91,814.32,1458.09,958.13,1054.07,659.8,1029.51,1973.22,994.14,604.86,1985.58,664.45,403.39,899.31,1470.76,576.19,775.62,722.23
2024-01-01 00:40:41,97.81408280011343,97.83196202382226,1285.95,837.43,1289.03,1488.6,1442.85,485.01,2207.42,770.54,503.83,1161.88,1653.22,1284.4,968.58,3658.6,794.19,2078.28,2764.56,2284.34,1420.42,464.11
2024-01-01 00:40:42,97.7922778105968,97.81490226241837,811.72,1182.33,1613.9,1369.54,977.23,542.63,805.38,888.73,738.57,1500.56,1164.49,1544.33,735.7,1892.67,1080.81,1068.4,1558.16,763.34,1056.81,1354.95
2024-01-01 00:40:43,97.81116789375488,97.82559987959681,2686.53,1107.0,1006.62,1264.85,1963.09,394.51,1629.3,1003.57,2143.95,1238.63,2680.63,1002.96,414.51,937.12,1141.77,936.49,945.6,645.77,1057.3,1539.59
2024-01-01 00:40:44,97.82504445089107,97.84449704634302,819.8,863.58,762.06,284.96,577.07,736.9,1049.9,682.49,1595.21,850.02,781.26,723.52,848.53,946.7,705.37,1103.89,608.25,673.18,888.63,1026.36
2024-01-01 00:40:45,97.87412043163226,97.89956611755184,1187.21,1394.11,1875.12,836.77,550.98,1390.66,984.92,1938.1,1802.31,624.2,554.65,1159.26,1884.21,2767.17,802.94,1127.76,1427.14,661.56,896.7,1276.77
2024-01-01 00:40:46,97.86879341392181,97.8898489676399,1257.81,919.43,2235.62,530.95,941.1,918.69,1645.84,563.91,1147.19,439.81,675.02,1543.05,929.79,310.34,901.18,2010.58,493.66,1328.84,1257.99,2111.35
2024-01-01 00:40:47,97.85704098890542,97.88327812058955,1389.56,2299.56,1501.1,1754.18,2043.97,807.3,1611.17,733.45,739.7,1058.44,822.75,1643.76,1521.02,2576.86,1215.13,605.17,991.13,1500.47,645.74,1020.21
2024-01-01 00:40:48,97.87270486628395,97.89837287807399,766.93,1021.38,1338.31,1384.27,377.03,276.03,310.37,1014.39,1414.38,538.86,765.87,1444.01,1263.98,1169.38,2199.73,2332.6,602.58,2111.82,433.96,739.85
2024-01-01 00:40:49,97.89190160972116,97.91194030139327,870.93,1148.16,710.06,2239.94,987.4,1271.38,1308.68,1436.64,1177.45,2286.13,1023.4,2112.36,1697.37,1117.87,1398.43,1737.61,913.29,1598.9,1373.86,2376.71
2024-01-01 00:40:50,97.88706106593057,97.89537735904878,461.72,1076.42,1702.12,1928.23,1011.16,839.1,548.63,1301.37,811.95,1615.48,1679.96,1460.9,681.25,1210.81,1227.89,1022.49,1551.76,1482.76,1012.29,1343.27
2024-01-01 00:40:51,97.87592038968911,97.89039152821304,649.02,1095.43,968.55,1453.58,494.26,489.88,783.23,1279.74,574.87,440.66,976.82,664.17,530.12,1217.53,1042.59,1004.97,1761.97,442.12,1818.17,400.27
2024-01-01 00:40:52,97.88207024043447,97.9058869109964,536.48,864.56,716.74,412.45,1531.71,513.52,1421.94,756.2,735.21,1567.31,784.09,562.72,1041.99,342.43,399.86,1965.55,1300.39,1536.02,1718.64,1199.92
2024-01-01 00:40:53,97.87130251945146,97.88355126235004,823.2,983.41,491.84,2847.32,2026.49,1174.86,1115.96,1043.91,1425.44,915.31,516.56,1243.69,517.5,694.06,1230.06,1745.77,1671.6,1919.08,568.58,1891.12
2024-01-01 00:40:54,97.86003294261191,97.87839947966897,950.37,977.33,452.21,1207.39,704.14,515.59,879.4,534.41,1276.86,1470.24,348.93,1580.47,1935.18,418.33,918.26,526.23,1910.17,627.81,1418.14,1189.03
2024-01-01 00:40:55,97.8601618649536,97.88185426802204,1531.35,806.33,2746.01,558.86,676.51,854.72,1070.07,847.97,609.36,1574.82,950.18,875.45,1433.4,2076.65,1757.11,359.8,826.03,1256.83,547.5,2857.07
2024-01-01 00:40:56,97.87725291344486,97.90460076692366,1037.33,934.49,653.06,869.81,749.06,717.92,1399.15,482.93,1274.83,1697.57,1517.56,673.84,844.84,1573.22,1656.14,1216.29,1007.2,1389.44,867.55,623.55
2024-01-01 00:40:57,97.8702724171018,97.88739731861952,577.3,1186.88,351.7,1002.3,457.51,1100.04,1113.75,284.58,635.24,1300.51,439.27,3054.13,810.84,528.35,1150.15,1605.08,1230.64,888.88,985.67,595.45
2024-01-01 00:40:58,97.83359589789276,97.85037845934735,970.03,703.72,763.99,2073.82,1372.94,1155.62,915.39,939.06,962.55,455.35,1680.22,1316.63,1485.8,1715.73,911.71,1162.91,849.14,564.94,845.85,1301.22
2024-01-01 00:40:59,97.79378634368594,97.81352411485345,363.99,2534.59,1730.57,923.36,710.06,1678.5,1533.13,894.88,1021.01,914.4,2005.38,1108.13,1303.1,834.94,1577.85,795.76,743.76,1009.45,525.87,1620.91
2024-01-01 00:41:00,97.76758968551104,97.7893442503601,1076.55,1042.51,383.43,982.27,791.38,1103.6,551.72,2210.06,657.16,611.43,1346.95,1399.05,1303.41,1523.61,922.21,921.33,1173.52,1849.05,763.12,1599.48
2024-01-01 00:41:01,97.74258923064005,97.76181799650308,3364.67,1519.55,1162.32,529.59,744.41,765.19,1549.11,716.31,1859.1,1436.18,679.02,1569.9,492.0,881.46,543.23,882.76,715.35,3036.58,973.23,1105.87
2024-01-01 00:41:02,97.73648822752695,97.76173456927138,442.83,1258.05,811.3,889.87,901.25,1947.59,1176.37,1230.07,1357.83,1095.85,1222.35,1119.18,2450.0,814.19,1728.17,624.24,1117.37,1004.31,615.55,2176.4
2024-01-01 00:41:03,97.71733165490978,97.73333593574465,713.37,866.46,489.52,1695.76,1079.69,822.8,1180.2,391.66,1562.76,770.4,1143.0,444.34,1693.83,1454.59,1711.29,400.0,598.07,1042.66,771.8,687.39
2024-01-01 00:41:04,97.70097829379735,97.72157909846423,994.5,732.81,702.55,1543.66,885.45,943.18,1162.57,985.68,940.32,954.91,1000.15,821.18,624.18,671.7,1288.17,434.74,1241.89,1211.53,683.01,1162.82
2024-01-01 00:41:05,97.68468394665553,97.70691001020677,523.82,1772.9,1849.88,1223.86,2396.69,799.06,1124.52,923.71,834.57,1332.37,1687.32,1735.23,1265.13,818.74,900.01,1740.83,1622.61,964.03,667.1,718.81
2024-01-01 00:41:06,97.67798740323896,97.69598623918942,707.94,727.24,1199.39,867.81,1058.78,994.77,1375.26,1778.27,1816.05,2572.29,460.14,899.52,1019.67,501.51,2587.11,744.64,742.1,861.12,699.51,1150.7
2024-01-01 00:41:07,97.70133763300325,97.72553618268606,326.12,407.87,1052.19,1697.73,1336.83,638.54,1335.46,1166.97,595.4,941.42,995.65,716.72,1117.14,1957.24,1026.4,799.43,578.45,620.98,1039.41,1306.43
2024-01-01 00:41:08,97.71630346328016,97.73704825598637,665.46,1554.17,392.21,906.72,1405.87,1097.16,1072.53,1619.14,1344.4,901.13,765.5,885.0,1367.89,1483.53,1667.06,929.34,2403.66,680.13,1502.2,999.24
2024-01-01 00:41:09,97.7150263336559,97.73897056222167,1212.15,618.76,501.61,967.9,948.13,1624.05,490.99,544.28,664.02,979.0,2657.88,1348.66,599.59,971.67,309.96,2008.72,1501.68,1029.95,714.24,1216.82
2024-01-01 00:41:10,97.70729266205706,97.72826318259729,1468.15,2000.78,557.07,1296.27,808.19,992.91,1818.37,807.21,516.33,927.81,918.85,1188.87,1156.79,680.74,697.94,1934.12,1128.61,3165.93,1007.85,1006.39
2024-01-01 00:41:11,97.69817225776599,97.72005428062342,1306.39,425.62,2512.05,1476.73,3809.91,1056.65,1260.7,1398.58,946.3,985.46,1246.65,1610.83,890.37,699.72,452.17,1234.96,976.97,1175.73,1717.82,1226.1
2024-01-01 00:41:12,97.70724917798587,97.72408721920162,480.77,1483.54,611.22,1588.64,747.53,568.63,1204.63,1493.34,3282.15,1099.05,667.2,909.52,1046.66,1154.5,1002.89,1129.16,860.17,1051.69,976.43,415.13
2024-01-01 00:41:13,97.71892850932377,97.73577465079782,792.65,1073.53,3941.21,906.16,1454.76,1189.7,796.07,974.38,1807.22,2898.23,1136.95,906.01,1029.4,466.57,913.01,952.59,882.48,800.76,543.36,1109.78
2024-01-01 00:41:14,97.69613823873895,97.7222602211386,433.08,798.8,1203.66,1373.24,908.43,993.42,1550.71,1193.87,640.86,2088.69,577.54,1034.39,1474.16,513.44,862.72,786.73,1533.98,502.22,1016.87,744.71
2024-01-01 00:41:15,97.69834006893977,97.72151762116236,2556.81,172.53,1459.17,1521.09,1227.37,476.06,1491.77,1434.25,872.45,725.63,439.79,873.41,1197.77,2255.41,2640.04,855.21,318.15,614.94,1264.37,778.48
2024-01-01 00:41:16,97.66185386659336,97.67673904076224,464.13,536.82,988.42,1529.41,1040.53,1316.86,1452.7,860.51,1110.8,1468.04,1987.27,1348.47,1791.76,870.98,906.34,1129.55,1728.4,887.69,855.23,718.77
2024-01-01 00:41:17,97.66307857079958,97.68398288792285,784.72,278.85,547.61,865.6,1927.03,991.94,860.7,495.56,297.97,1514.35,1311.32,887.8,804.92,1224.92,861.3,1137.78,889.58,938.3,845.12,743.3
2024-01-01 00:41:18,97.68470815433423,97.69283927406656,3911.36,692.98,2296.42,423.57,1418.48,2055.47,1128.24,1163.42,1758.36,608.26,1129.56,1310.19,1503.71,552.97,1321.95,1334.26,1066.28,1225.37,1600.24,713.53
2024-01-01 00:41:19,97.67460719207202,97.69173749125352,810.51,447.22,1029.66,768.47,612.8,1038.08,649.22,450.62,282.36,696.74,1256.44,1893.67,1441.61,950.95,1720.66,3699.9,576.25,1226.97,1246.02,895.74
2024-01-01 00:41:20,97.70710031239402,97.73190545077712,999.64,629.12,1445.99,556.62,722.01,1063.89,845.23,775.47,459.9,840.1,698.75,1083.49,1001.55,701.84,1090.97,1519.25,430.44,1135.19,774.35,735.89
2024-01-01 00:41:21,97.69219097660863,97.71156524866507,1083.46,1110.97,2021.87,315.16,655.4,1202.99,1277.66,1192.96,755.19,354.86,800.2,392.38,644.82,849.79,593.23,723.4,788.68,966.79,1688.78,1022.12
2024-01-01 00:41:22,97.69593213926876,97.71652170261709,685.58,2139.54,634.21,831.8,1110.23,1348.89,1002.61,786.45,966.45,1208.8,1135.41,808.8,603.63,515.1,637.98,731.86,1637.43,1203.03,929.63,557.19
2024-01-01 00:41:23,97.7030104260096,97.7080104260096,1347.46,1034.75,1844.15,1167.81,1526.34,1177.27,504.14,1440.23,943.41,2749.28,1682.73,526.01,1298.71,822.25,1096.33,966.28,440.53,772.83,734.72,1784.35
2024-01-01 00:41:24,97.69448510670608,97.7125238386154,1035.27,1853.06,490.2,3046.08,1487.09,926.94,942.89,560.05,371.64,887.19,753.29,613.72,866.61,1507.66,937.13,1451.74,2033.61,1464.42,1335.4,2831.85
2024-01-01 00:41:25,97.69037234874106,97.7120637098602,505.24,1004.05,474.85,722.83,875.11,974.93,1065.14,613.61,1642.46,706.18,2374.88,1003.89,2440.28,1276.58,801.58,657.43,1595.64,517.24,1237.15,1424.7
2024-01-01 00:41:26,97.69219690521233,97.71452335458933,579.61,643.45,389.09,1074.58,1074.71,1766.83,473.51,1495.5,653.29,1341.5,710.05,1719.02,1115.58,1123.77,1897.07,573.65,1006.39,3413.98,763.81,1245.44
2024-01-01 00:41:27,97.70791341549176,97.73272519404844,355.5,1265.51,1257.58,1089.31,1014.38,426.11,759.69,645.28,1791.49,2265.27,551.34,381.09,710.04,941.1,884.69,1142.31,754.96,837.73,1317.03,2745.28
